combination_number,pop_size,gen_count,initial_mutation_rate,alpha,sharpe_ratio,best_portfolio_weights
76,20,50,0.05,0.1,0.21748527086321137,"[0.0, 0.0, 0.0, 0.027356615391338268, 0.010859191890601942, 0.0, 0.0, 0.04604024692652557, 0.010304869881445388, 0.0, 0.0, 0.0, 0.02248294085625031, 0.0, 0.39706018066311816, 0.277405779554829, 0.0, 0.04671108118065019, 0.0, 0.16177909365524126]"
77,20,50,0.05,0.3,0.22107562844231504,"[0.024755809037909315, 0.0, 0.0, 0.029863640336427338, 0.0, 0.0, 0.010320508526370138, 0.0, 0.0, 0.0, 0.0, 0.028722014686792814, 0.0, 0.007562081225663279, 0.6703269694944574, 0.0, 0.0, 0.0, 0.007096726175757005, 0.22135225051662286]"
78,20,50,0.05,0.5,0.2315800186948212,"[0.0, 0.0, 0.022706987006465215, 0.0, 0.025325552641344153, 0.01211627275373953, 0.0, 0.0, 0.017870002500013603, 0.0, 0.009674938070977197, 0.0, 0.0, 0.003274190608447287, 0.7888367226316505, 0.09453655759056653, 0.0, 0.0038386636207854256, 0.021820112576010384, 0.0]"
79,20,50,0.1,0.1,0.21989245802040877,"[0.0, 0.0, 0.008501091691795198, 0.0233223497712322, 0.0, 0.0, 0.0, 0.0, 0.14058549944890825, 0.0002493219013005634, 0.023778719325969956, 0.011253101477501245, 0.0, 0.0, 0.49644447878068143, 0.0, 0.0, 0.0, 0.08130036336574781, 0.21456507423686344]"
80,20,50,0.1,0.3,0.22223980320176215,"[0.0, 0.019578646604900926, 0.02521864739089275, 0.0, 0.0029081436343483397, 0.02593714438549548, 0.0, 0.0002359983476470769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4278605124139956, 0.1480126080610475, 0.0, 0.029827993457611297, 0.037075655960209675, 0.2833446497438513]"
81,20,50,0.1,0.5,0.2001018057145915,"[0.0, 0.1850580116409443, 0.0, 0.0, 0.0, 0.00999923796252717, 0.0, 0.0, 0.022077533307926885, 0.005730696217272698, 0.04894664140194243, 0.0, 0.005136241343666855, 0.02980734717947867, 0.0, 0.289004081058846, 0.0, 0.0, 0.0, 0.4042402098873949]"
82,20,100,0.01,0.1,0.24134776229612823,"[0.003600260508224107, 0.0, 0.0, 0.0, 3.482261901648542e-05, 0.0026734211635781047, 0.0003895202649841153, 0.0, 0.0, 0.001140877975683135, 0.0, 0.0, 0.0, 0.0, 0.7815478731653993, 0.0, 0.00027173916811939054, 0.004174749872773879, 0.0019517328526797329, 0.2042150024095418]"
83,20,100,0.01,0.3,0.2106968958432565,"[0.0, 0.0, 0.0, 0.014003796667590683, 0.0, 0.0, 0.0004622038496427754, 0.0003240761230995303, 0.14422194776031494, 0.0, 0.0, 0.0, 0.0017737310028910695, 0.011279164353718868, 0.035366516208401394, 0.37567432419507746, 0.0, 0.008391205204159227, 0.045140394229233986, 0.36336264040586996]"
84,20,100,0.01,0.5,0.2381309974960734,"[0.0, 0.0, 0.018140355895748004, 0.00294889184859896, 0.0008295256610290313, 0.0, 0.0, 0.00277829916594222, 0.056305196683941544, 0.0, 0.005726189404217267, 0.0, 0.0077857461503434335, 0.006653042106233961, 0.7515591598458952, 0.0, 0.0, 0.0, 0.0, 0.1472735932380504]"
85,20,100,0.05,0.1,0.24332192205279102,"[0.0, 0.0062438040968579595, 0.0006762143024198163, 0.0, 0.005944702533195631, 0.009386174343023324, 0.004463952368055321, 0.0, 0.0031650134871603376, 0.003787958598329867, 0.001166420155755555, 0.0, 0.0, 0.0, 0.7449972358354723, 0.12541300948877254, 0.0, 0.0, 0.002366372946663601, 0.09238914184429368]"
86,20,100,0.05,0.3,0.24355414046672724,"[0.0, 0.0012687423173232293, 0.0015008781755316899, 0.004375790645971659, 0.0023369942952494935, 0.0005018726295384264, 0.0, 0.0006323407265543857, 0.0007174774403605203, 0.0, 0.0006273964291319915, 0.0017081199745980862, 0.0, 0.0, 0.7450729776881091, 0.13506312948892632, 0.0073984664789146296, 0.0, 0.0, 0.09879581370979046]"
87,20,100,0.05,0.5,0.20684048932822036,"[0.0, 0.0, 0.0, 0.0, 0.048571868863352165, 0.0, 0.04118224241398228, 0.0, 0.04271698510416358, 0.0114801159819766, 0.0, 0.0, 0.0006406737567248817, 0.002925271831139972, 0.039456975091890195, 0.37797355776650815, 0.0, 0.0, 0.0, 0.4350523091902623]"
88,20,100,0.1,0.1,0.21996799223947686,"[0.0, 0.02775933128170571, 0.0, 0.012308275377906163, 0.0, 0.0, 0.0, 0.0, 0.12911646996548015, 0.02007466466330292, 0.01424416886169655, 0.05691859317627803, 0.0, 0.0, 0.5225821036720263, 0.11771967933178022, 0.007663686794258398, 0.0, 0.0, 0.09161302687556562]"
89,20,100,0.1,0.3,0.2072341157884046,"[0.0, 0.030873144612661593, 0.017426026499505996, 0.0, 0.0, 0.00012874727205185632, 0.008999180861392652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5041927476982332, 1.4173527302490364e-05, 0.0825207642894168, 0.008605639455301588, 0.34723957578413384]"
90,20,100,0.1,0.5,0.23347881839627455,"[0.0, 0.0585304584989887, 0.0, 0.0414224480076536, 0.003699400445046859, 0.0, 0.0, 0.0, 0.06310539131237713, 0.0, 0.05212193982755848, 0.0, 0.0, 0.0, 0.6961505734226381, 0.0, 0.0, 0.0, 0.0, 0.08496978848573696]"
91,20,100,0.01,0.1,0.21769486626922932,"[0.0, 0.0, 0.02017530291196425, 0.02175082969563421, 0.0, 0.02036568998097779, 0.0, 0.0, 0.010076639204147685, 0.0, 0.0, 0.0, 0.0061603068375292724, 0.006154848902748986, 0.48747021670388063, 0.058350283063812895, 0.016734708357882773, 0.0005504626767687948, 0.04982907433342144, 0.3023816373312313]"
92,20,100,0.01,0.3,0.24150175026421092,"[0.0, 0.013853024859010089, 0.0, 0.0, 0.0029517839890167686, 0.006655768603422932, 0.0, 0.004745947242066063, 3.994920547549942e-06, 0.017711353372131835, 0.0010034898746959214, 0.0, 0.0, 0.0, 0.7887667421134918, 0.04292617911862151, 0.0007918639590603416, 0.020931906531262912, 0.0, 0.0996579454166724]"
93,20,100,0.01,0.5,0.23761202953906607,"[0.0012024210656929356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009467205318370997, 0.0, 0.12503542381932484, 0.0, 0.0, 0.0, 0.0018246668703246175, 0.0, 0.6543427502996192, 0.07177204749115512, 0.006684599634925147, 0.038200773142776395, 0.008081395324285456, 0.08338871703352543]"
94,20,100,0.05,0.1,0.2083803463162761,"[0.0, 0.0, 0.0011981441988293522, 0.09288846001650865, 0.013697816751281514, 0.0, 0.006007218549150988, 0.005303525796213784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3206243302962654, 0.3403356902206682, 0.056009146133190066, 0.00011123765086485721, 0.015608266974341863, 0.1482161634126851]"
95,20,100,0.05,0.3,0.23765073522132185,"[0.0, 0.0, 0.0, 0.0028745791283316282, 0.021347432042718224, 0.0033290818129552754, 0.0, 0.02351806493219868, 0.0, 0.014768082173220015, 0.003391294079687487, 0.0, 0.0, 0.0, 0.830618606458154, 0.0014721352006342534, 0.0, 0.0, 0.0032732073020903213, 0.09540751687001]"
96,20,100,0.05,0.5,0.24279063114316543,"[0.0, 0.04466730613003224, 0.01002260038255747, 0.008443331479916848, 0.0024122213739844814, 0.0, 0.0, 0.0007002754248685778, 0.004231698660852245, 0.0, 0.003091205108514644, 0.0, 0.0, 6.684415442271654e-05, 0.7823334395876046, 0.03700828708157222, 0.0020910725070265907, 0.0, 0.0, 0.10493171810864736]"
97,20,100,0.1,0.1,0.22367488513486591,"[0.0, 0.0, 0.0, 0.0, 0.05291606511626599, 0.0, 0.0, 0.013634038706798383, 0.13706813983411756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6402337065328113, 0.0, 0.002475321348360638, 0.0425810001809131, 0.0537380011639764, 0.05735372711675656]"
98,20,100,0.1,0.3,0.20453870400617485,"[0.0, 0.18963012646393373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1391050245367231, 0.05012979326925077, 0.061272528035987, 0.0, 0.0009286214427612007, 0.014014636969761605, 0.18285780425047587, 0.20919214636154965, 0.006859303702037125, 0.0, 0.0, 0.14601001496751972]"
99,20,100,0.1,0.5,0.20103910376884193,"[0.0, 0.0, 0.07652244957117035, 0.09120676027691256, 0.0, 0.00010827690246037576, 0.0, 0.0702342463289968, 0.09146250973170694, 0.0, 0.026196410410766334, 0.0, 0.0, 0.0, 0.34823463800961363, 0.18665868557835633, 0.0, 0.0, 0.0, 0.10937602319001677]"
100,20,100,0.01,0.1,0.20876679374064888,"[0.0032031791936636004, 0.0, 0.0, 0.0, 0.02489835397266046, 0.0003527385082101666, 0.0, 0.0, 0.0, 0.004088873511299033, 0.0045602443693829025, 0.0, 0.0, 0.0, 0.03071606929110525, 0.42411389277622696, 0.0, 0.039907323658246945, 0.04404543194297779, 0.42411389277622696]"
101,20,100,0.01,0.3,0.23546162248158764,"[0.0, 0.0, 0.0, 0.005658515484022245, 0.0, 0.0, 0.0, 0.0, 0.02779740026540965, 0.0, 0.01119931907548112, 0.0, 0.0, 0.0, 0.5513927019303637, 0.14909687380682415, 0.0, 0.010414908659166375, 0.0, 0.24444028077873275]"
102,20,100,0.01,0.5,0.23670398630794792,"[0.0, 0.01521745994760476, 0.01296373938952611, 0.009128825512208711, 0.0, 0.023741632847238816, 0.0, 0.0020812524739619556, 0.008747437201258045, 0.003021735839652866, 0.003716076125734061, 0.0022455663204195065, 0.0, 0.0, 0.7522340283186123, 0.0, 0.0, 0.007653607993731762, 0.007974397102780043, 0.15127424092727096]"
103,20,100,0.05,0.1,0.21047210157961896,"[0.0, 0.060497999527424594, 0.0, 0.0, 0.009612869989550148, 0.0, 0.0, 0.0, 0.13972254101515158, 0.0, 0.03270538888205197, 0.008396611693525471, 0.0, 0.0, 0.05109480011946256, 0.35795543462837937, 0.012267953076472613, 0.0, 0.0, 0.32774640106798164]"
104,20,100,0.05,0.3,0.20950467655734226,"[0.0, 0.020218908255088975, 0.0, 0.03190377280916596, 0.0, 0.027995062740246858, 0.0, 0.0, 0.020990364040763845, 0.038364293840487465, 0.0, 0.0, 0.019357155998140606, 0.0, 0.3778586512702286, 0.06113321873820699, 0.0, 0.0, 0.0, 0.4021785723076707]"
105,20,100,0.05,0.5,0.21236559052867796,"[0.0003873075628825012, 0.042586085677465454, 0.0, 0.022239877610990097, 0.01831574602533967, 0.0, 0.0, 0.0, 0.052946443110916334, 0.10125164209526476, 0.019911073794285392, 0.0, 0.0, 0.01003741334245503, 0.6192716085564336, 0.10014537835163727, 0.0, 0.0, 0.0, 0.012907423872329894]"
106,20,100,0.1,0.1,0.23024567826196596,"[0.0, 0.0, 0.00743521278861772, 0.0, 0.004107670866840087, 0.0, 0.002679927974588417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5468203508644731, 0.12133878105301127, 0.013802060284977696, 0.019256541896956574, 0.06548059991520996, 0.21907885435532523]"
107,20,100,0.1,0.3,0.23004844029469212,"[0.0, 0.0722622356368704, 0.0, 0.0, 0.0, 0.0062750128487851975, 0.003896012289684392, 0.00518270739280603, 0.060229664012556125, 0.002165264079013877, 0.0, 0.0, 0.021714729753707064, 0.010444113642328546, 0.7064993100565996, 0.0, 0.0, 0.023382255614563616, 0.0, 0.08794869467308523]"
108,20,100,0.1,0.5,0.2354394996664626,"[0.000506942117243493, 0.01285014156926267, 0.0, 0.03260738501670151, 0.0, 0.0014257727442561438, 0.0, 0.0, 0.09232266436766343, 0.00021273463897604375, 0.04998150129255271, 0.0, 0.0, 0.0, 0.6570442584524716, 0.030162656781747975, 0.00234154887240117, 0.0, 0.0, 0.12054439414672323]"
109,20,100,0.01,0.1,0.2323014002451133,"[0.0037962638420021193, 0.08544374150443285, 0.01424519875609031, 0.0, 0.0, 0.0, 0.0026951349175673694, 0.0, 0.1460763707621307, 0.0, 0.0, 0.0, 0.00759099482942501, 0.0, 0.6598955060334775, 0.005313074386133365, 0.0, 0.0020211793137043257, 0.020132256184064848, 0.05279027947097149]"
110,20,100,0.01,0.3,0.2338154305677496,"[0.0, 0.0, 0.0, 0.04961404103869112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007126047952642173, 0.0, 0.0, 0.5398235409248568, 0.20716081742654194, 0.0, 0.0, 0.0, 0.19627555265726793]"
111,20,100,0.01,0.5,0.23771623697709782,"[0.005248412312195841, 0.03448659844474746, 0.001586727536710668, 0.003101412623129163, 0.010556746699684804, 0.004638656429492687, 0.0055546824671623, 0.0006457529810776704, 0.049585911247451785, 0.0, 0.0, 0.0, 0.009142509801184397, 0.0038699192891604364, 0.7372077741447528, 0.06063305303093972, 0.0, 0.0, 0.0005326436559870256, 0.07320919933632328]"
112,20,100,0.05,0.1,0.23056531809469535,"[0.0, 0.027593272326533712, 0.01944011305166362, 0.0017246658801578687, 0.0, 0.0, 0.0, 0.001215938088532128, 0.0868322863089247, 0.0031538231512711857, 0.001773911647303046, 0.0, 0.008094470205097943, 0.0, 0.5179937658389266, 0.09827656226638166, 0.0015697522300427748, 0.007613959675699952, 0.0, 0.22471747932946484]"
113,20,100,0.05,0.3,0.23611806556580195,"[0.0, 0.03593894778982954, 0.029135590077023654, 0.0, 0.013592063809818544, 0.0, 0.0034622170008246746, 0.0, 0.05514772493110397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6766815571978617, 0.03166640672872412, 0.0, 0.018499401450636214, 0.000807685978803492, 0.13506840503537393]"
114,20,100,0.05,0.5,0.21082541371348265,"[0.0, 0.023600238405281075, 0.002535293668692029, 0.006196764659401609, 0.0, 0.0, 0.0, 0.0, 0.07916324521584453, 0.0, 0.029940349019885234, 0.0, 0.0, 0.0, 0.0, 0.5323282018534636, 0.0, 0.0, 0.004948332345938006, 0.3212875748314939]"
115,20,100,0.1,0.1,0.24328742374273793,"[0.0, 0.06455383899021497, 0.0004911107628621336, 0.0015913661216548534, 0.0020257218493095605, 0.0, 0.0, 0.0, 0.00044915073413255265, 0.0, 0.0, 0.0009947368881047791, 0.0, 0.0004208941255534425, 0.7704016434867728, 0.019397600314707397, 0.0, 0.0, 0.0, 0.1396739367266874]"
116,20,100,0.1,0.3,0.2232238143642944,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005247180064229439, 0.03170127227253482, 0.0085631590271738, 0.0, 0.0, 0.0010769111003431173, 0.021556562597871885, 0.47877467600476475, 0.31036013688644737, 0.00958665799782365, 0.03256389262776756, 0.0031368269250737916, 0.09743272449596994]"
117,20,100,0.1,0.5,0.24250725538327056,"[0.0, 0.0, 0.0013201850958549674, 0.0043662302439781385, 0.0037091564856181008, 0.00851560033097643, 0.006148563540996885, 0.0005634784123445869, 0.007011018959088931, 0.0, 0.0015941818660509999, 0.0, 0.0, 0.005998288286952336, 0.8935193423153008, 0.0, 0.0, 0.0, 0.016484422741719528, 0.05076953172111813]"
118,20,100,0.01,0.1,0.23434533663025456,"[0.0, 0.006728216097468082, 0.0, 0.0, 0.004388975880764652, 0.008001496699089734, 0.0, 0.0, 0.04526787686401227, 0.002730440708018479, 0.0, 0.02377349767309311, 0.0, 0.0, 0.9026460540023019, 0.0, 0.0, 0.0064634420752518, 0.0, 0.0]"
119,20,100,0.01,0.3,0.22999929448603662,"[0.0, 0.024796642009281555, 0.0047374975415667465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016422749674194603, 0.010897043773144162, 0.012479833582155661, 0.005739393748120539, 0.0, 0.022673872201281135, 0.6138886706679906, 0.20761161728525232, 0.0, 0.0, 0.00038765673173158727, 0.080365022785281]"
120,20,100,0.01,0.5,0.20474095663040184,"[0.0, 0.12816084706176648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20919626138070355, 0.0, 0.0, 0.0, 0.011575944189450972, 0.0, 0.1002061734804084, 0.31547618011822826, 0.0, 0.12372147125530797, 0.004254923570620297, 0.10740819894351404]"
121,20,100,0.05,0.1,0.24316580152765463,"[0.0, 0.025063349319346093, 0.000527301300590358, 0.0020456962522408533, 0.0, 0.0, 0.0067717742225252495, 0.0, 0.0, 0.0006228082427058791, 0.01673899328396485, 0.0021700067873817973, 0.0, 0.001990924226757978, 0.8869215327731254, 0.0, 0.0, 0.0, 0.0, 0.05714761359136149]"
122,20,100,0.05,0.3,0.2288808159745213,"[0.0, 0.0, 0.007673891877462297, 0.02824683158583254, 0.0030348066589890046, 0.0, 0.01378924017085249, 0.0, 0.24006760867534294, 0.0, 0.0, 0.0, 0.0, 0.000769479538723341, 0.5572909878033016, 0.0, 0.0, 0.0, 0.018338874337067174, 0.1307882793524286]"
123,20,100,0.05,0.5,0.2426921428947064,"[0.0, 0.0005917882042413212, 0.0006792277355241469, 0.0047875203172214695, 0.010424081696682458, 0.0, 0.010497878901969824, 0.0, 0.0016022815291985668, 0.0, 0.0005365872112600002, 0.0005359040792074068, 0.001791816598500315, 0.005391201343536141, 0.8334767568153716, 0.055312835193555114, 0.0, 0.0013920157584471362, 0.015088497819105899, 0.057891606796178254]"
124,20,100,0.1,0.1,0.23009300745403408,"[0.0, 0.018572398135618645, 0.0, 0.004050151438417173, 0.0, 0.0, 0.0, 0.0, 0.1927046111855948, 0.0, 0.0, 0.0, 0.0121407130357482, 0.015805982187132927, 0.7470645094761141, 0.0, 0.0, 0.0, 0.00966163454137415, 0.0]"
125,20,100,0.1,0.3,0.24354511457223846,"[0.0012846844491635429, 0.007245790089760815, 0.0, 0.0, 0.0007545289128992363, 0.0, 0.004547702909748048, 0.0, 0.06250639315715503, 0.0012470875738641004, 0.0, 0.00017279194420038278, 0.0005474331969561069, 0.0, 0.7602935526255528, 0.08645659035284492, 0.006694209174618466, 0.0, 0.0, 0.06824923561323662]"
126,20,100,0.1,0.5,0.2371219954616695,"[0.0013184688035505385, 0.0, 0.0, 0.0, 0.013734535108647436, 0.0, 0.0, 0.0, 0.01959851902423178, 0.0, 0.0020870817888127943, 0.0, 0.0, 0.008529447958018821, 0.8344612586919106, 0.030100395199984316, 0.0, 0.0, 0.06743476285507552, 0.022735530569767907]"
127,20,100,0.01,0.1,0.23697885092912088,"[0.0, 0.0, 0.0, 0.00044593853942212134, 0.0, 0.008753960493736838, 0.0, 0.0, 0.022816251259945994, 0.0, 0.0061535987811598995, 0.013973271056754324, 0.0, 0.0, 0.7200340925310845, 0.027448719563353135, 0.0, 0.06487506511239012, 0.0, 0.13549910266215318]"
128,20,100,0.01,0.3,0.20337198163630285,"[0.0, 0.0, 0.0, 0.039977460206060564, 0.04316435999612355, 0.0, 0.018417963133380583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012527820405475302, 0.009361351076524553, 0.07434961844728889, 0.310178080462982, 0.0, 0.07548640502321714, 0.04453638799835931, 0.3832755916155159]"
129,20,100,0.01,0.5,0.24793188792181622,"[0.0, 0.0028337423811437314, 0.0, 0.00063792055728177, 4.828789053518351e-05, 0.0, 0.0, 0.0, 0.002650416939928155, 0.0015530385518111288, 0.0, 0.0010557295713292732, 0.0, 0.0009432305913661111, 0.8429403978321234, 0.049860902144601205, 0.0, 0.0026791227013329717, 0.0024167886933210907, 0.09238042214522596]"
130,20,100,0.05,0.1,0.22913440454290443,"[0.002047052365912594, 0.022236797173063694, 0.0, 0.005416092464563495, 0.0, 0.016534204544751387, 0.009484093722854706, 0.006206775520742516, 0.012146091992473497, 0.0, 0.0, 0.007019354568997887, 0.008103918208502871, 0.013721405290283843, 0.7581524102341182, 0.010934842248030248, 0.0, 0.0319034594685464, 0.028270645211627823, 0.06782285698553095]"
131,20,100,0.05,0.3,0.225271400798534,"[0.0006682685045724131, 0.01753265332317855, 0.0, 0.0038775105941591986, 0.0, 0.0, 0.0, 0.0010855664186025132, 0.06282917379676962, 0.016376141956932634, 0.028093452835380714, 0.0, 0.0, 0.0, 0.45451126839433437, 0.09950357921326673, 0.0, 0.0, 0.008584161696350437, 0.3069382232664528]"
132,20,100,0.05,0.5,0.20233770737673867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052835326797637264, 0.0, 0.0, 0.047377628827743226, 0.3476053090610786, 0.0, 0.0, 0.11876443918115559, 0.43341729613238533]"
133,20,100,0.1,0.1,0.21817575092149225,"[0.0, 0.031057685739972224, 0.004581713943149435, 0.05718821562754751, 0.0, 0.001953303305987867, 0.0, 0.0, 0.11972970943914099, 0.0, 0.020740922769277075, 0.0, 0.0, 0.014001127092467012, 0.4811336706956285, 0.04390179551669076, 0.01972900106204551, 0.035419130018509035, 0.008536956828583075, 0.16202676796100124]"
134,20,100,0.1,0.3,0.24345865401188016,"[0.0, 0.036831356683158165, 0.005365476976048299, 0.0, 0.0, 0.0, 0.0028475085827240837, 0.0, 0.0, 0.0008119166714951886, 0.002552279522327238, 0.0004136605344916256, 0.0007442273510568324, 0.005409274040286064, 0.8401299009491036, 0.008398448291178006, 0.0014224929082391055, 0.0010788804205910238, 0.0, 0.09399457706930059]"
135,20,100,0.1,0.5,0.2322573311280578,"[0.025009447304271383, 0.018156282054294707, 0.0017698224367932208, 0.00807481395825816, 0.0, 0.017092049834337503, 0.0, 0.0, 0.010261203795879551, 0.0, 0.0, 0.0, 0.0, 0.003034680457820244, 0.6536335474081794, 0.10440029758700851, 0.0, 0.0, 0.0, 0.1585678551631574]"
136,20,100,0.01,0.1,0.20661028930073067,"[0.0, 0.0, 0.0, 0.006966079735599726, 0.0, 0.0, 0.0, 0.0, 0.0687510039520989, 0.09943455451431935, 0.0, 0.0, 0.0, 0.0, 0.08285296328090679, 0.32405263930028305, 0.0, 0.04775891823780208, 0.0, 0.37018384097899015]"
137,20,100,0.01,0.3,0.24530389392932278,"[0.0, 0.0, 0.0, 0.0, 0.00013029086038065496, 0.00022245662610001886, 0.0005667862742708428, 0.0, 0.004088440497907163, 0.0004090382793118895, 0.0, 0.0009551413599699947, 0.0, 0.0006016968709682899, 0.9185326836907817, 0.04727276869895154, 0.0, 0.0, 0.012664839145399577, 0.014555857695958187]"
138,20,100,0.01,0.5,0.21151063679355653,"[0.0, 0.0, 0.0, 0.0, 0.003192007466597757, 0.02495355422693346, 0.0, 0.005068800404589518, 0.1546346509323547, 0.011616840420444897, 0.0, 0.006067153442207728, 0.0, 0.0, 0.1482352027702403, 0.35312503199437767, 0.018083230266203138, 0.031563263074042905, 0.015180441747687106, 0.2282798232543208]"
139,20,100,0.05,0.1,0.23989489579920986,"[0.0, 0.0, 0.004008076618091252, 0.003284324023268423, 0.009227235052426593, 0.0, 0.0, 0.0, 0.0, 0.0003070560762404801, 0.0, 0.0, 0.0, 0.0, 0.8661030084428215, 0.09882555887569328, 0.004163727757637506, 0.006207122442130967, 0.007847688464301054, 2.6202247388989598e-05]"
140,20,100,0.05,0.3,0.23523769550952225,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012186733834614777, 0.015222641214409442, 0.06242563489443414, 0.0, 0.0, 0.02597050434370579, 0.0, 0.0, 0.831671867613422, 0.0, 0.0, 0.0, 0.0, 0.05252261809941367]"
141,20,100,0.05,0.5,0.24475779857978286,"[0.00013240866122963293, 0.0011279061306393066, 0.007597182669159242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05922926588106925, 0.0, 0.0, 0.0, 0.0027523999346210372, 0.0, 0.8678860368240622, 0.02769635979765276, 0.0, 0.001657823932215561, 0.0, 0.03192061616935094]"
142,20,100,0.1,0.1,0.24444137051121728,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00036630138426652553, 0.02110827188201986, 0.005490301335710164, 0.0, 0.0, 0.00282931632447273, 0.006493785616901912, 0.8968039961924318, 0.0, 0.0, 0.0, 0.017580252141036926, 0.049327775123160174]"
143,20,100,0.1,0.3,0.2341946722561002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027882756388921723, 0.0, 0.07502203974031896, 0.0, 0.0, 0.0009555384072705008, 0.6864847535073474, 0.0, 0.0, 0.0009940056673115715, 0.0564857416963976, 0.15217516459243247]"
144,20,100,0.1,0.5,0.23848595364967615,"[0.0, 0.0, 0.0005115695451225514, 0.0, 0.0, 0.0037963771517564564, 0.0, 0.0, 0.010358555954546123, 0.0, 0.012883324285483137, 0.004993463176682148, 0.010499098531029977, 0.001579084368503442, 0.9382684293180666, 0.0, 0.0, 0.0, 0.01711009766880957, 0.0]"
145,20,100,0.01,0.1,0.23298086180282362,"[0.0010411316869007982, 0.0019345234336753893, 0.0, 0.05305445930174593, 0.005769795702692004, 0.011319997236112107, 0.0, 0.0, 0.0, 0.00717736514561717, 0.0, 0.0, 0.019071179031618358, 0.0, 0.7740617142757409, 0.002158342789420003, 0.0, 0.01816568858738787, 0.0025108418162067803, 0.10373496099288249]"
146,20,100,0.01,0.3,0.23718214586441344,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00904542157157285, 0.023315860969060038, 0.04552317458793793, 0.0, 0.006852200364260934, 0.0, 0.695975887664528, 0.059408883869609644, 0.0, 0.0, 0.0, 0.15987857097303065]"
147,20,100,0.01,0.5,0.23047962135668545,"[0.0, 0.0, 0.0, 0.015431283744023734, 0.0, 0.0, 0.0007742913916646442, 0.0, 0.0, 0.023640658311187022, 0.008347360548462572, 0.0, 0.0011182195447718183, 0.010255076086197246, 0.534758466294718, 0.20115501016261372, 0.008922542041905743, 0.0038920990647417974, 0.0, 0.19170499280971381]"
