Date,Open,High,Low,Close,Adj Close,Volume
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,42858.492188,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,42741.304688,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,43344.003906,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,41619.625000,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,42088.378906,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,41837.253906,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,40765.792969,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,41350.980469,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,41502.753906,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,40929.371094,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,40575.226563,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,39563.386719,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,41098.015625,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,40811.324219,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,41485.890625,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,41216.062500,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,41199.203125,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,41317.257813,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,41991.812500,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,42447.164063,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,42143.593750,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,43307.226563,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,44504.578125,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,43526.468750,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,43762.558594,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,42548.343750,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,42497.746094,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,43964.933594,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,44690.093750,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,44690.093750,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,44690.093750,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,44690.093750,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,43762.558594,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,44352.812500,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,42919.355469,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,43509.593750,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,43256.628906,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,42244.781250,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,41485.890625,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,42033.980469,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,41654.535156,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,41738.859375,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,42160.453125,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,43678.246094,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,43340.957031,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,44437.121094,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,44099.843750,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,43256.628906,8480437
